appearance_id,raw_name,designation_raw,case_id,hearing_date,appearing_for
2114,Sathvik Chandrashekar,Advocate-on-Record,10677,2021-07-02,Union of India
2115,R. Balasubramiam,Sr.Adv,10678,2018-06-22,Applicant
2116,P V Yogenshwaran,Advocate on Record,10678,2018-06-22,Applicant
2117,Rohit Vikram Choudhary,A.O.R.,10679,2023-11-04,Petitioner
2118,Rakesh Kumar Mishra,Sr. Adv.,10679,2023-11-04,Petitioner
2119,Nitin Jangra,AOR,10679,2023-11-04,Petitioner
2120,Swati Ghildiyal,AOR,10679,2023-11-04,Petitioner
2121,Anant Shankar Tripathi,A.O.R.,10679,2023-11-04,Petitioner
2122,Muthu Hanesa Pandian,AOR,10680,2025-02-28,Union of India
2123,V. Chithembaresh,Adv.,10680,2025-02-28,Union of India
2124,Rajan Kumar Chourasia,AoR,10681,2018-08-02,Applicant
2125,Bholle Taguru Pharendra,Advocate-on-Record,10681,2018-08-02,Applicant
2126,V. Khanna,Advocate,10682,2019-04-08,Respondent
2127,Priya Sharma,Sr.Adv,10682,2019-04-08,Respondent
2128,Rajesh Singh Chauhan,Advocate on Record,10683,2021-08-22,Petitioner
2129,Prateek K Chaddha,Advocate-on-Record,10683,2021-08-22,Petitioner
2130,Swati Ghildiyal,AoR,10683,2021-08-22,Petitioner
2131,Suchika Jain,AoR,10684,2021-02-04,Intervenor
2132,Ravinder N. Grover,Advocate on Record,10684,2021-02-04,Intervenor
2133,M. Venkatesulu,Advocate on Record,10685,2020-09-22,Petitioner
2134,M. Sathyanarayanan,Advocate-on-Record,10685,2020-09-22,Petitioner
2135,K Parmeshw,advocate,10686,2024-07-08,Applicant
2136,M. Sathyanarayanan,AOR,10686,2024-07-08,Applicant
2137,Viraj Mahavir Parakh,AOR,10686,2024-07-08,Applicant
2138,Sheikh Fakhruddin Kalia,Advocate,10686,2024-07-08,Applicant
2139,Madhavi Dhawan,Adv.,10686,2024-07-08,Applicant
2140,Abhishek Pandey,Senior Advocate,10686,2024-07-08,Applicant
2141,Rakesh Kumar Mishra,Senior Adv.,10687,2024-09-08,Respondent
2142,Romesh Pratap Singh,A.O.R.,10687,2024-09-08,Respondent
2143,Abhinav Shrivatav,Advocate ,10687,2024-09-08,Respondent
2144,Amnish Saurabh,Sr. Adv.,10688,2019-01-02,Respondent
2145,P. Viswanatha Shetty,Sr. Adv.,10688,2019-01-02,Respondent
2146,Viraj M. Parekh,A.O.R.,10688,2019-01-02,Respondent
2147,R. Anand Padmanabhan,Advocate on Record,10689,2019-01-10,Applicant
2148,Bholle Taguru Pharendra,Advocate-on-Record,10689,2019-01-10,Applicant
2149,S. Prabakaran,advocate,10690,2025-01-04,Petitioner
2150,P. Venkatesen,Advocate on Record,10690,2025-01-04,Petitioner
2151,Arvindh Datar,Sr. Adv.,10690,2025-01-04,Petitioner
2152,Akshay Amritanshu,AoR,10691,2025-03-25,Respondent
2153,Sreekumar Chellur,advocate,10692,2019-03-16,Respondent
2154,Rakesh Aggarwall,Advocate ,10692,2019-03-16,Respondent
2155,Tejasvi Kumar,Advocate ,10692,2019-03-16,Respondent
2156,Alapati Sahithya Krishna,A.O.R.,10692,2019-03-16,Respondent
2157,Nitika Meheshwari,advocate,10693,2021-07-21,Intervenor
2158,Nithin Choudhary,AOR,10693,2021-07-21,Intervenor
2159,V. Khanna,Adv.,10693,2021-07-21,Intervenor
2160,Smt. Priya Sharma,Senior Adv.,10694,2021-11-23,State
2161,Srutee Aradhana,Sr.Adv,10694,2021-11-23,State
2162,N. Vekatraman,AOR,10694,2021-11-23,State
2163,Swikar Sankrit,Adv.,10694,2021-11-23,State
2164,Sheika F. Kalia,Advocate ,10695,2018-03-29,Applicant
2165,V Chithambres,Adv.,10695,2018-03-29,Applicant
2166,Yashswini,A.O.R.,10695,2018-03-29,Applicant
2167,N Venkataraman,AOR,10695,2018-03-29,Applicant
2168,Vikramjeet Banernee,Advocate-on-Record,10696,2019-07-06,Union of India
2169,V. Khanna,advocate,10696,2019-07-06,Union of India
2170,Vishal Khanna,Advocate ,10696,2019-07-06,Union of India
2171,R. Anand Padmanabhavan,Advocate-on-Record,10697,2023-06-11,Applicant
2172,P. Vishwanatha Sheety,Sr.Adv,10697,2023-06-11,Applicant
2173,Anupama D.,Advocate-on-Record,10697,2023-06-11,Applicant
2174,R. Anand Padmanadhan,Advocate-on-Record,10697,2023-06-11,Applicant
2175,Prateek Chaddha,AoR,10697,2023-06-11,Applicant
2176,Abhinav K. Mutyalwar,Advocate on Record,10698,2021-04-22,Intervenor
2177,P. V. Yogewaran,A.O.R.,10698,2021-04-22,Intervenor
2178,Parthiv K. Goshwami,A.O.R.,10698,2021-04-22,Intervenor
2179,Yatin Khochare,Advocate ,10699,2020-02-17,Intervenor
2180,Yanitha M. S.,AOR,10699,2020-02-17,Intervenor
2181,Abhishek K. M. Panday,Senior Adv.,10699,2020-02-17,Intervenor
2182,Ranjit Kapoor,Advocate-on-Record,10699,2020-02-17,Intervenor
2183,Abhishek Kumar Pandey,Sr. Adv.,10700,2021-11-25,Union of India
2184,Parveen Sharma,A.O.R.,10700,2021-11-25,Union of India
2185,P V Yogeshvaran,A.O.R.,10701,2021-02-01,Intervenor
2186,Anu Chatrath Sr. Dag,Sr. Adv.,10701,2021-02-01,Intervenor
2187,Swati Ghildiyla,A.O.R.,10701,2021-02-01,Intervenor
2188,Swati Ghirdiyal,AOR,10701,2021-02-01,Intervenor
2189,Anoop Kumar Rattan,Advocate,10702,2024-03-21,Respondent
2190,Farheen Penwale,advocate,10702,2024-03-21,Respondent
2191,Aarav Bhatiya,Sr. Advocate,10702,2024-03-21,Respondent
2192,M. Vekatesulu,AOR,10702,2024-03-21,Respondent
2193,Zaid Raza,Adv.,10702,2024-03-21,Respondent
2194,Prateek K Chaddha,Advocate on Record,10703,2019-09-27,State
2195,Shaik Mohmammad Haneef,Sr. Advocate,10704,2020-12-14,Intervenor
2196,M. Sathiyanarayana,Advocate on Record,10704,2020-12-14,Intervenor
2197,R. Balasubramium,Senior Advocate,10705,2018-01-03,Applicant
2198,P. Vishwanatha Sheety,Sr.Adv,10705,2018-01-03,Applicant
2199,Arvind P. Datar,Sr. Adv.,10705,2018-01-03,Applicant
2200,Abhinav Shrivastava,Advocate,10706,2020-01-30,Petitioner
2201,Gagan Tiwari,AOR,10706,2020-01-30,Petitioner
2202,K. v. Kharlyngdog,advocate,10706,2020-01-30,Petitioner
2203,Rajan Kumar Chourasia,A.O.R.,10707,2022-01-31,Intervenor
2204,Shrisatya Mohanty,Advocate on Record,10707,2022-01-31,Intervenor
2205,Sabir Kacchi,Sr. Advocate,10707,2022-01-31,Intervenor
2206,Abhishek Kumar Pandey,Senior Adv.,10708,2018-09-17,Applicant
2207,K. Parmeswaran,Advocate,10708,2018-09-17,Applicant
2208,Mohammad Ibrahim,Advocate-on-Record,10709,2022-05-07,Respondent
2209,Kapil Sibal,Sr. Advocate,10709,2022-05-07,Respondent
2210,P. Gowtham,Advocate-on-Record,10709,2022-05-07,Respondent
2211,P. V. Yogerwaran,AOR,10709,2022-05-07,Respondent
2212,N. S. Vashist,Advocate,10709,2022-05-07,Respondent
2213,Vasu Kalma,Adv.,10709,2022-05-07,Respondent
2214,P. Viswanatha Shetty,Sr. Advocate,10710,2023-07-31,Intervenor
2215,Rakesh Agarwal,Advocate-on-Record,10710,2023-07-31,Intervenor
2216,Kapil Sibal,Senior Adv.,10710,2023-07-31,Intervenor
2217,Garima Plrasad,AoR,10711,2021-03-05,Union of India
2218,Shaik Mohammand Haneef,Sr.Adv,10711,2021-03-05,Union of India
2219,Gursimran,Advocate on Record,10712,2021-08-12,Petitioner
2220,Mukhul Rohatgi,Senior Advocate,10712,2021-08-12,Petitioner
2221,Rakesh Aggrawal,advocate,10712,2021-08-12,Petitioner
2222,Rishab Singhal,A.O.R.,10713,2025-05-22,Petitioner
2223,Aarav Bhatia,Advocate ,10714,2019-06-16,Respondent
2224,Laxmi Narayan Pandey,AoR,10715,2020-04-07,Petitioner
2225,Garima Prashad u. p,Advocate-on-Record,10715,2020-04-07,Petitioner
2226,Abdesh Chaudhary,Advocate on Record,10715,2020-04-07,Petitioner
2227,V. Chittambaresh,advocate,10715,2020-04-07,Petitioner
2228,Ramneek Singh,AoR,10715,2020-04-07,Petitioner
2229,Muthu Ganesan Pandian,Advocate-on-Record,10716,2019-02-09,Petitioner
2230,Kynpham V. Khalyngdoh,Advocate,10716,2019-02-09,Petitioner
2231,Rajan Kr. Chaurasia,Advocate on Record,10716,2019-02-09,Petitioner
2232,Viraj M. Parakah,Advocate-on-Record,10717,2022-05-11,Applicant
2233,Rupali Samuvel,Advocate,10717,2022-05-11,Applicant
2234,Abhishek Kumar Paney,Senior Advocate,10717,2022-05-11,Applicant
2235,Mohmmad Ibrahim,A.O.R.,10718,2024-12-30,Applicant
2236,Polanki Gowtham,AoR,10718,2024-12-30,Applicant
2237,Deepak Nargolkar,A.O.R.,10718,2024-12-30,Applicant
2238,Aarav Bhatiya,Advocate ,10719,2018-07-21,Union of India
2239,Valraman,Sr.Adv,10719,2018-07-21,Union of India
2240,Kapil Sibal,Sr.Adv,10719,2018-07-21,Union of India
2241,M Sathyanaryanan,AOR,10720,2018-10-18,Petitioner
2242,S. G. Prabhakar,Adv.,10720,2018-10-18,Petitioner
2243,M. Chandrakant Reddy,advocate,10721,2020-05-04,Applicant
2244,R. Anand Padmnanabhan,AOR,10721,2020-05-04,Applicant
2245,V. Khanna,advocate,10721,2020-05-04,Applicant
2246,Tejasvi Kumar,Advocate ,10721,2020-05-04,Applicant
2247,Rakesh Agrwal,AOR,10721,2020-05-04,Applicant
2248,Aarav Bhatiya,Advocate,10722,2018-11-24,State
2249,Arvind P. Data,Senior Adv.,10722,2018-11-24,State
2250,Sethu Prabakaran,Adv.,10722,2018-11-24,State
2251,Saurabh Kumar Solani,Advocate on Record,10723,2018-09-06,Union of India
2252,Reena K.,advocate,10723,2018-09-06,Union of India
2253,Karanbir Nalwa,Adv.,10723,2018-09-06,Union of India
2254,Saurabh Kumar Solanki,AOR,10723,2018-09-06,Union of India
2255,P. Vishwanatha Setty,Senior Adv.,10724,2022-08-31,Union of India
2256,M. Sathyanarayanan,Advocate-on-Record,10724,2022-08-31,Union of India
2257,Abhishek Kumar Pandey,Sr. Advocate,10724,2022-08-31,Union of India
2258,Gursimran,Advocate on Record,10725,2018-08-27,Intervenor
2259,Arvind P. Datar,Senior Advocate,10725,2018-08-27,Intervenor
2260,V. Chittambaresh,Advocate,10725,2018-08-27,Intervenor
2261,M. L. Sharma,Advocate,10725,2018-08-27,Intervenor
2262,P. v. Vishwanatha Shetty,Sr.Adv,10726,2018-06-16,Applicant
2263,Ishita Chowdhary,Advocate ,10726,2018-06-16,Applicant
2264,Shubham Gupta,AoR,10727,2021-05-29,Petitioner
2265,Kapil Sibal,Senior Adv.,10728,2023-10-29,Petitioner
2266,Nishima,Sr. Adv.,10728,2023-10-29,Petitioner
2267,Sughosh Suramanyam,Adv.,10728,2023-10-29,Petitioner
2268,M. Vekatesulu,Advocate-on-Record,10728,2023-10-29,Petitioner
2269,Malay Patel,AOR,10728,2023-10-29,Petitioner
2270,Ashok Malik,Sr. Advocate,10729,2020-08-04,Intervenor
2271,Polanki Gowtam,AOR,10729,2020-08-04,Intervenor
2272,M. Sathyanarayanan,AoR,10730,2020-03-02,Intervenor
2273,Abhishek Kumar Pandey,Senior Adv.,10730,2020-03-02,Intervenor
2274,A. Siraajuddin,AOR,10730,2020-03-02,Intervenor
2275,Vinay Kumar Aharodiya,Adv.,10731,2024-05-23,Applicant
2276,Khushika Setia,Advocate-on-Record,10731,2024-05-23,Applicant
2277,Soni Bhardwaj,Advocate ,10731,2024-05-23,Applicant
2278,V. Subramani,Sr. Adv.,10731,2024-05-23,Applicant
2279,Nishima,Sr. Advocate,10732,2024-04-06,Applicant
2280,Vaibhav Kularni,Advocate,10732,2024-04-06,Applicant
2281,V. Chitambaresh,Advocate,10732,2024-04-06,Applicant
2282,P. Vishwanatha Setty,Sr. Adv.,10732,2024-04-06,Applicant
2283,Kapil Sibhal,Sr. Advocate,10732,2024-04-06,Applicant
2284,Alapati Sahithya Krishna,A.O.R.,10733,2019-03-09,Applicant
2285,S. Kumar,Advocate on Record,10733,2019-03-09,Applicant
2286,Chitvan Sinhal,AOR,10733,2019-03-09,Applicant
2287,Somvir Singhh Deswal,Advocate ,10734,2025-07-25,State
2288,Kynpham V. Kharlyngdoh,Adv.,10734,2025-07-25,State
2289,Arvindh Datar,Sr. Advocate,10734,2025-07-25,State
2290,Shivam Bajpai,advocate,10735,2022-10-16,Petitioner
2291,Pratap Abhyankar,A.O.R.,10735,2022-10-16,Petitioner
2292,Vishal Khanna,Advocate ,10735,2022-10-16,Petitioner
2293,Shaunak Rajguru,A.O.R.,10735,2022-10-16,Petitioner
2294,P V Yogeshvaran,Advocate-on-Record,10736,2020-01-09,Intervenor
2295,N. Venkataram,Advocate-on-Record,10736,2020-01-09,Intervenor
2296,Prabitra Kumar Biswal,AoR,10737,2021-10-14,Applicant
2297,Vaibhav Y. Kulkarni,Advocate,10737,2021-10-14,Applicant
2298,Shailja Kulshreshta,AOR,10737,2021-10-14,Applicant
2299,Kishore Kumar Kvd,A.O.R.,10738,2024-09-23,State
2300,Om Sudhir Vidyarti,Advocate,10738,2024-09-23,State
2301,Mukul Rohatgi,Sr.Adv,10739,2021-07-14,Intervenor
2302,Abhinav Muktyalwar,AoR,10739,2021-07-14,Intervenor
2303,M. Chandrakanth Reddy,Adv.,10739,2021-07-14,Intervenor
2304,R. Anand Padmnanabhan,A.O.R.,10739,2021-07-14,Intervenor
2305,Akshay Amritanshu,A.O.R.,10739,2021-07-14,Intervenor
2306,V. Chithambaresh,Advocate,10740,2021-08-22,Union of India
2307,Akshay Amritansu,AoR,10740,2021-08-22,Union of India
2308,Adithya Bhanu Neekhra,Sr.Adv,10740,2021-08-22,Union of India
2309,Garima Prasadh,A.O.R.,10740,2021-08-22,Union of India
2310,Vikramjeet Banernee,AOR,10740,2021-08-22,Union of India
2311,Gopal Snakaranarayana,Senior Adv.,10740,2021-08-22,Union of India
2312,Chandrashekhar Kale,Adv.,10741,2025-02-06,State
2313,V Chithambres,Advocate,10741,2025-02-06,State
2314,K. Ramakantha Reddy,Advocate-on-Record,10741,2025-02-06,State
2315,P. Venkateshan,Advocate-on-Record,10742,2021-08-17,Intervenor
2316,Archana Pathak Dave,advocate,10742,2021-08-17,Intervenor
2317,Sughosh Subnramanyam,Advocate,10742,2021-08-17,Intervenor
2318,Rakesh Agrwal,AOR,10742,2021-08-17,Intervenor
2319,Shrayas Bhardwaj,Advocate-on-Record,10743,2024-02-13,Respondent
2320,Sughosgh Subramaniyam,Advocate ,10743,2024-02-13,Respondent
2321,Varun Chandiok,Advocate-on-Record,10744,2024-03-03,Applicant
2322,Akshay Amrianshu,AOR,10744,2024-03-03,Applicant
2323,Abdesh Chaudhary,Advocate on Record,10744,2024-03-03,Applicant
2324,V. Subramanian,Senior Advocate,10745,2023-01-28,State
2325,Anant Shankar Tripathi,Advocate-on-Record,10745,2023-01-28,State
2326,Mukul Roahtagi,Sr. Adv.,10746,2018-01-01,Applicant
2327,Sathvik Chadrashekar,Advocate on Record,10746,2018-01-01,Applicant
2328,Rajesh Singh Chauhan,AOR,10746,2018-01-01,Applicant
2329,Ajith Williyam,Advocate-on-Record,10746,2018-01-01,Applicant
2330,P. Vishwanatha Shetty,Senior Adv.,10746,2018-01-01,Applicant
2331,Garima Prasad,Advocate-on-Record,10746,2018-01-01,Applicant
2332,Vibhanshu Dubey,Advocate on Record,10747,2021-03-11,Intervenor
2333,Viraj Mahavir Parakh,AOR,10748,2019-07-08,Union of India
2334,Garima Prasad,AoR,10749,2020-06-27,Respondent
2335,Rakesh Aggarwal,Adv.,10750,2018-03-30,Applicant
2336,M K. Raghav Raman,Advocate on Record,10750,2018-03-30,Applicant
2337,Vaidushya Parvi,AoR,10750,2018-03-30,Applicant
2338,V. chitamaresh,advocate,10750,2018-03-30,Applicant
2339,Swati Ghildiyal,A.O.R.,10750,2018-03-30,Applicant
2340,Viraj Mahavir Parakh,Advocate on Record,10751,2024-03-17,Intervenor
2341,Arvind P. Data,Sr. Adv.,10751,2024-03-17,Intervenor
2342,Mukul Rohatgi,Sr. Adv.,10751,2024-03-17,Intervenor
2343,Sathvik Chadrashekar,AoR,10751,2024-03-17,Intervenor
2344,Sheikh Fakhruddin Kalia,Advocate ,10752,2024-05-30,Respondent
2345,Akshway Amritanshu,Advocate-on-Record,10752,2024-05-30,Respondent
2346,Poorna Chan Chandran,Advocate on Record,10752,2024-05-30,Respondent
2347,K. Surendar,AoR,10753,2023-03-01,Union of India
2348,Rahul Kushwha,advocate,10754,2020-12-21,Union of India
2349,R. Anand Paemanabhan,AoR,10754,2020-12-21,Union of India
2350,Kumar Vaibaw,Advocate-on-Record,10755,2020-10-20,Respondent
2351,Karanbir Nalwa,Advocate,10755,2020-10-20,Respondent
2352,Payal Mitra,A.O.R.,10755,2020-10-20,Respondent
2353,Preeti Reddy,Advocate ,10755,2020-10-20,Respondent
2354,Ravi Shankar Singh,Sr. Adv.,10755,2020-10-20,Respondent
2355,Siddharth S. Chapalgaokar,AoR,10756,2021-05-15,Petitioner
2356,Aravind Datar,Sr.Adv,10756,2021-05-15,Petitioner
2357,Arvind Dattar,Senior Adv.,10757,2024-05-19,Respondent
2358,Vishal Khana,Advocate ,10757,2024-05-19,Respondent
2359,Vijit Poonia,Advocate,10757,2024-05-19,Respondent
2360,K Pameshwar,advocate,10758,2021-08-22,State
2361,Yashas. J.,Adv.,10758,2021-08-22,State
2362,Ajith Williyam S,A.O.R.,10758,2021-08-22,State
2363,Naman Vasishtha,Adv.,10758,2021-08-22,State
2364,Raghvendra Kumar,Advocate-on-Record,10759,2025-09-25,Applicant
2365,Vishal Khanna,Advocate ,10759,2025-09-25,Applicant
2366,Vaibhav Kularni,Adv.,10760,2019-01-26,Intervenor
2367,Bholle Taguru Phamendra,A.O.R.,10760,2019-01-26,Intervenor
2368,Sanjeev Pathak,A.O.R.,10760,2019-01-26,Intervenor
2369,Aarav Bhatia,advocate,10761,2018-06-03,Applicant
2370,Rakesh Agrwal,AOR,10761,2018-06-03,Applicant
2371,Swati Ghildhiyal,A.O.R.,10761,2018-06-03,Applicant
2372,Yatin Khochare,Advocate,10762,2022-04-12,Petitioner
2373,Aravind P Datar,Sr.Adv,10762,2022-04-12,Petitioner
2374,Awadesh Chaubey,Advocate on Record,10762,2022-04-12,Petitioner
2375,Kapil Shibal,Sr. Advocate,10762,2022-04-12,Petitioner
2376,P Venkateran,Advocate-on-Record,10763,2021-10-01,Union of India
2377,Aarav Bhatia,advocate,10763,2021-10-01,Union of India
2378,Akshay Amritranshu,Advocate-on-Record,10763,2021-10-01,Union of India
2379,N. S. Vashist,Adv.,10763,2021-10-01,Union of India
2380,Naman N.,AoR,10764,2022-11-14,State
2381,Priya Sharma,Senior Adv.,10764,2022-11-14,State
2382,Gopal Sankaranarayanan,Sr.Adv,10764,2022-11-14,State
2383,V. Chittambaresh,Advocate ,10764,2022-11-14,State
2384,Deepa Sinha,Advocate-on-Record,10764,2022-11-14,State
2385,Mukul Rohatgi,Sr. Adv.,10765,2019-05-09,Respondent
2386,Sathvik Chandrasekar,AoR,10765,2019-05-09,Respondent
2387,Vishal Khanna,advocate,10765,2019-05-09,Respondent
2388,Ravinder N. Grover,Advocate-on-Record,10765,2019-05-09,Respondent
2389,Rakesh Aggarwall,Adv.,10765,2019-05-09,Respondent
2390,Pradeep Teotia,AOR,10766,2024-10-03,Petitioner
2391,Yatin Khochare,Advocate ,10766,2024-10-03,Petitioner
2392,Soni Bhardwaj,advocate,10766,2024-10-03,Petitioner
2393,K. V. Kharlyngdoh,Advocate ,10766,2024-10-03,Petitioner
2394,Raghvendra Kumar,AoR,10767,2025-02-02,State
2395,Sankranti Pathak,A.O.R.,10767,2025-02-02,State
2396,Swati Ghildiyal,Advocate-on-Record,10767,2025-02-02,State
2397,Abhinav Sharivastava,Adv.,10768,2023-11-18,Petitioner
2398,Vaibhav Yeshwant Kulkarni,advocate,10769,2024-05-02,Respondent
2399,Mokul Rohatgi,Senior Adv.,10769,2024-05-02,Respondent
2400,P. Vishwanatha Sheety,Senior Adv.,10770,2025-10-29,Respondent
2401,Jubin Prasad,Advocate ,10770,2025-10-29,Respondent
2402,K. V. Kharlyngdoh,Advocate ,10771,2025-07-22,Applicant
2403,Vinayak Shamra,advocate,10771,2025-07-22,Applicant
2404,Gopal Shankanarayanan,Sr. Advocate,10772,2022-12-31,Intervenor
2405,S. F. Kalia,advocate,10772,2022-12-31,Intervenor
2406,M. Chandrakanth Reddy,advocate,10772,2022-12-31,Intervenor
2407,Nandini Acharya,Advocate-on-Record,10772,2022-12-31,Intervenor
2408,Aditya N. Prasad,Sr. Adv.,10772,2022-12-31,Intervenor
2409,V. Chittambaresh,Advocate ,10772,2022-12-31,Intervenor
2410,Partiv K. Goswami,Advocate on Record,10773,2019-01-04,Respondent
2411,Gopal Sankaranarayanan,Sr. Advocate,10773,2019-01-04,Respondent
2412,Ujjwal Bhardwaj,AoR,10773,2019-01-04,Respondent
2413,Siddharth H. Dave,Adv.,10774,2022-06-04,Respondent
2414,Abhishek Pandey,Senior Adv.,10774,2022-06-04,Respondent
2415,V. N. Subramaniam,Sr. Adv.,10774,2022-06-04,Respondent
2416,Bholle Taguru Pharendra,Advocate-on-Record,10775,2018-12-05,State
2417,Siddhartha Dave,advocate,10775,2018-12-05,State
2418,Vaibhav Kularni,advocate,10776,2018-07-21,Intervenor
2419,Askhay Amritanshu,A.O.R.,10776,2018-07-21,Intervenor
2420,Himmat Singh,Sr.Adv,10776,2018-07-21,Intervenor
2421,Kapil Sibal,Senior Advocate,10777,2018-12-15,State
2422,Shakeel Sarwar Wani,Advocate on Record,10777,2018-12-15,State
2423,Vaibhav Y. Kulkarni,Advocate ,10777,2018-12-15,State
2424,Vishal Khana,Adv.,10778,2025-10-29,Respondent
2425,Ataullah Mubarak Ahmad,Advocate on Record,10778,2025-10-29,Respondent
2426,V. Chittambaresh,Adv.,10778,2025-10-29,Respondent
2427,Poorna Chandran,Advocate on Record,10779,2023-05-24,Intervenor
2428,Asoke Kumar Banerjee,advocate,10779,2023-05-24,Intervenor
2429,Braham Singh,AoR,10779,2023-05-24,Intervenor
2430,Mitlesh Kumar J Sha,AoR,10779,2023-05-24,Intervenor
2431,Gopal Sankaranayanans,Senior Advocate,10780,2022-06-08,Applicant
2432,Abdesh Chaudhary,AOR,10780,2022-06-08,Applicant
2433,N. Vekatraman,Advocate on Record,10781,2024-04-17,Intervenor
2434,Kynphamlin V Kharlyngdoh,Adv.,10781,2024-04-17,Intervenor
2435,R. Anand Padmanabhan,Advocate-on-Record,10781,2024-04-17,Intervenor
2436,Rakesh Agarwal,Advocate on Record,10782,2023-11-18,Respondent
2437,Rajan Kumar Chouasia,Advocate on Record,10782,2023-11-18,Respondent
2438,K. V. Kharlyngdoh,Adv.,10782,2023-11-18,Respondent
2439,Tejasvi Kumar,advocate,10782,2023-11-18,Respondent
2440,Deepak Nargoklar,AOR,10782,2023-11-18,Respondent
2441,R. Kumar Chaurasia,AoR,10782,2023-11-18,Respondent
2442,Aditya Shankar Prasad,Senior Advocate,10783,2020-12-26,State
2443,Vinay Kumar Aherodia,advocate,10783,2020-12-26,State
2444,Sabbir Kacchi,Senior Adv.,10784,2024-06-17,Petitioner
2445,K. v. Kharkyngdoh,Advocate,10784,2024-06-17,Petitioner
2446,Kapil Sibal,Sr.Adv,10785,2022-08-22,State
2447,Awaint Kumar Singh,AoR,10785,2022-08-22,State
2448,Kapil Sibal,Sr.Adv,10786,2020-02-20,Union of India
2449,Rajan Kuma Chousasia,AOR,10786,2020-02-20,Union of India
2450,Chitvan Singhal,Advocate on Record,10786,2020-02-20,Union of India
2451,Kabir Alizia,Senior Adv.,10787,2025-05-08,Petitioner
2452,R Balasubhramanium,Sr.Adv,10787,2025-05-08,Petitioner
2453,Siddhartha Dave,advocate,10788,2019-11-25,Union of India
2454,Sughosh Sunramanyam,Advocate ,10788,2019-11-25,Union of India
2455,Aditya Bhati,Advocate-on-Record,10788,2019-11-25,Union of India
2456,Rohan Kumar Santoshi,A.O.R.,10788,2019-11-25,Union of India
2457,Swati Ghildiyal,Advocate on Record,10789,2022-12-17,Intervenor
2458,Atmaram Nadkarni,Advocate ,10789,2022-12-17,Intervenor
2459,Rohini Arora,Advocate ,10789,2022-12-17,Intervenor
2460,K. v. Kharlyngdog,Adv.,10790,2018-07-03,Respondent
2461,Sughosh Subramaniyam,Advocate ,10790,2018-07-03,Respondent
2462,Yeshwanth,AOR,10791,2022-03-12,Respondent
2463,Sathvik Chadrasekhar,A.O.R.,10791,2022-03-12,Respondent
2464,N Venkaraman,Advocate on Record,10792,2018-12-18,Petitioner
2465,Garima Prasadh,A.O.R.,10792,2018-12-18,Petitioner
2466,M. Chandrakanth Reddy,Adv.,10792,2018-12-18,Petitioner
2467,M. Sathyanarayanan,A.O.R.,10792,2018-12-18,Petitioner
2468,Alapati Sahithya Krihnas,Advocate on Record,10793,2020-09-22,Intervenor
2469,Abhishek Kumar Pandey,Sr. Advocate,10793,2020-09-22,Intervenor
2470,Arun Subramanian,advocate,10793,2020-09-22,Intervenor
