appearance_id,cluster_id,canonical_name,inferred_designation,confidence_score,raw_name,norm_name,designation_raw,case_id,hearing_date,appearing_for,desig_inference_reason,name_selection_reason
495,157,Vinayak Sharma,ADVOCATE,0.948,Vinayak S. Sharma,vinayak s sharma,Advocate ,10163,2022-03-23,Union of India,unanimous_3plus+latest_agrees,most_frequent
690,157,Vinayak Sharma,ADVOCATE,0.942,Vinayak Sahrma,vinayak sahrma,Advocate ,10225,2022-03-17,Applicant,unanimous_3plus+latest_agrees,most_frequent
1977,157,Vinayak Sharma,ADVOCATE,0.948,Vinayak Sharma,vinayak sharma,Advocate ,10632,2018-04-28,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2553,157,Vinayak Sharma,ADVOCATE,0.948,Vinayak S. Sharma,vinayak s sharma,Adv.,10819,2023-08-16,Union of India,unanimous_3plus+latest_agrees,most_frequent
2769,157,Vinayak Sharma,ADVOCATE,0.948,Vinayak S. Sharma,vinayak s sharma,Advocate,10885,2018-07-30,State,unanimous_3plus+latest_agrees,most_frequent
3155,157,Vinayak Sharma,ADVOCATE,0.948,Vinayak Sharma,vinayak sharma,Adv.,11010,2021-08-25,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3282,157,Vinayak Sharma,ADVOCATE,0.942,Vinayak Sahrma,vinayak sahrma,Adv.,11054,2018-12-29,Respondent,unanimous_3plus+latest_agrees,most_frequent
3335,157,Vinayak Sharma,ADVOCATE,0.948,Vinayak S. Sharma,vinayak s sharma,Adv.,11071,2018-02-28,Applicant,unanimous_3plus+latest_agrees,most_frequent
3360,157,Vinayak Sharma,ADVOCATE,0.948,Vinayak S. Sharma,vinayak s sharma,advocate,11080,2022-12-08,Applicant,unanimous_3plus+latest_agrees,most_frequent
283,158,L. K. Bhushan,AOR,0.95,L. K. Bhushan,l k bhushan,Advocate on Record,10096,2018-07-02,Union of India,unanimous_3plus+latest_agrees,most_frequent
470,158,L. K. Bhushan,AOR,0.95,L. K. Bhushan,l k bhushan,AOR,10155,2020-05-27,Respondent,unanimous_3plus+latest_agrees,most_frequent
3073,158,L. K. Bhushan,AOR,0.95,L. K. Bhushan,l k bhushan,AoR,10984,2021-07-03,Union of India,unanimous_3plus+latest_agrees,most_frequent
285,159,Urvi Kuthiala,ADVOCATE,0.6,Urvi Kuthiala,urvi kuthiala,Advocate ,10097,2020-12-14,Respondent,single_appearance+latest_agrees,longest
287,160,Atul Yeshwanth Chitale,ADVOCATE,0.6,Atul Yeshwanth Chitale,atul yeshwanth chitale,Advocate ,10097,2020-12-14,Respondent,single_appearance+latest_agrees,longest
289,161,Malay Patel,AOR,0.95,Malay Patel,malay patel,Advocate-on-Record,10098,2024-04-30,Petitioner,unanimous_3plus+latest_agrees,most_frequent
398,161,Malay Patel,AOR,0.95,Malay Patel,malay patel,Advocate-on-Record,10131,2018-03-24,Union of India,unanimous_3plus+latest_agrees,most_frequent
1504,161,Malay Patel,AOR,0.95,Malay Patel,malay patel,A.O.R.,10478,2024-06-02,Respondent,unanimous_3plus+latest_agrees,most_frequent
2269,161,Malay Patel,AOR,0.95,Malay Patel,malay patel,AOR,10728,2023-10-29,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2905,161,Malay Patel,AOR,0.95,Malay Patel,malay patel,Advocate on Record,10926,2021-09-29,Union of India,unanimous_3plus+latest_agrees,most_frequent
3019,161,Malay Patel,AOR,0.95,Malay Patel,malay patel,AoR,10964,2018-12-23,Union of India,unanimous_3plus+latest_agrees,most_frequent
290,162,Ishita Chouwdhury,ADVOCATE,0.863,Ishita Chouwdhury,ishita chouwdhury,Advocate,10098,2024-04-30,Petitioner,majority_75pct+latest_agrees,longest
2263,162,Ishita Chouwdhury,ADVOCATE,0.863,Ishita Chowdhary,ishita chowdhary,Advocate ,10726,2018-06-16,Applicant,majority_75pct+latest_agrees,longest
292,163,Devendra Upadhyaya,SENIOR,0.95,Devendra Upadhyaya,devendra upadhyaya,Sr. Adv.,10099,2025-10-23,Applicant,unanimous_3plus+latest_agrees,most_frequent
1511,163,Devendra Upadhyaya,SENIOR,0.95,Devendra Upadhyaya,devendra upadhyaya,Senior Adv.,10481,2025-02-24,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2561,163,Devendra Upadhyaya,SENIOR,0.95,Devendra Upadhyaya,devendra upadhyaya,Sr.Adv,10821,2018-05-01,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2877,163,Devendra Upadhyaya,SENIOR,0.95,Devendra Upadhyaya,devendra upadhyaya,Sr. Adv.,10917,2021-07-20,Union of India,unanimous_3plus+latest_agrees,most_frequent
296,164,R. K. Srivastava,AOR,0.95,R. K. Srivastava,r k srivastava,AOR,10101,2022-08-23,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1231,164,R. K. Srivastava,AOR,0.95,R. K. Srivastava,r k srivastava,Advocate on Record,10388,2025-11-18,Applicant,unanimous_3plus+latest_agrees,most_frequent
1993,164,R. K. Srivastava,AOR,0.95,R. K. Srivastava,r k srivastava,Advocate on Record,10637,2025-02-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3378,164,R. K. Srivastava,AOR,0.95,R. K. Srivastava,r k srivastava,AOR,11086,2025-11-30,State,unanimous_3plus+latest_agrees,most_frequent
3499,164,R. K. Srivastava,AOR,0.95,R. K. Shrivastava,r k shrivastava,AoR,11123,2022-12-14,Applicant,unanimous_3plus+latest_agrees,most_frequent
299,165,Raghvendra Kumar,AOR,0.95,Raghvendra Kumar,raghvendra kumar,AoR,10102,2018-09-07,State,unanimous_3plus+latest_agrees,most_frequent
312,165,Raghvendra Kumar,AOR,0.95,Raghvendra Kumar,raghvendra kumar,AoR,10105,2023-05-05,Union of India,unanimous_3plus+latest_agrees,most_frequent
1755,165,Raghvendra Kumar,AOR,0.95,Raghvendra Kumar,raghvendra kumar,Advocate-on-Record,10558,2021-07-17,State,unanimous_3plus+latest_agrees,most_frequent
2364,165,Raghvendra Kumar,AOR,0.95,Raghvendra Kumar,raghvendra kumar,Advocate-on-Record,10759,2025-09-25,Applicant,unanimous_3plus+latest_agrees,most_frequent
2394,165,Raghvendra Kumar,AOR,0.95,Raghvendra Kumar,raghvendra kumar,AoR,10767,2025-02-02,State,unanimous_3plus+latest_agrees,most_frequent
300,166,Satyendra Kumar Yadav,AOR,0.95,Satyendra Kumar Yadav,satyendra kumar yadav,AoR,10102,2018-09-07,State,unanimous_3plus+latest_agrees,most_frequent
304,166,Satyendra Kumar Yadav,AOR,0.95,Satyendra Kumar Yadav,satyendra kumar yadav,AoR,10103,2022-09-11,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1093,166,Satyendra Kumar Yadav,AOR,0.95,Satyendra Kumar Yadav,satyendra kumar yadav,Advocate on Record,10344,2024-04-17,State,unanimous_3plus+latest_agrees,most_frequent
1771,166,Satyendra Kumar Yadav,AOR,0.95,Satyendra Kumar Yadav,satyendra kumar yadav,A.O.R.,10563,2020-01-02,State,unanimous_3plus+latest_agrees,most_frequent
3089,166,Satyendra Kumar Yadav,AOR,0.95,Satyendra Kumar Yadav,satyendra kumar yadav,AOR,10989,2025-12-19,State,unanimous_3plus+latest_agrees,most_frequent
3381,166,Satyendra Kumar Yadav,AOR,0.95,Satyendra Kumar Yadav,satyendra kumar yadav,Advocate on Record,11087,2019-08-18,Intervenor,unanimous_3plus+latest_agrees,most_frequent
302,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarthi,om sudhir vidyarthi,Advocate,10103,2022-09-11,Intervenor,unanimous_3plus+latest_agrees,most_frequent
387,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarthi,om sudhir vidyarthi,advocate,10128,2022-07-04,Petitioner,unanimous_3plus+latest_agrees,most_frequent
948,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Suhir Vidyarthi,om suhir vidyarthi,advocate,10306,2022-05-29,Respondent,unanimous_3plus+latest_agrees,most_frequent
975,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarti,om sudhir vidyarti,advocate,10313,2024-03-16,State,unanimous_3plus+latest_agrees,most_frequent
1170,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Suhir Vidyarthi,om suhir vidyarthi,Advocate,10365,2024-03-03,Union of India,unanimous_3plus+latest_agrees,most_frequent
1312,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarthi,om sudhir vidyarthi,Advocate ,10414,2025-03-30,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1396,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Suhir Vidyarthi,om suhir vidyarthi,advocate,10441,2024-03-09,Union of India,unanimous_3plus+latest_agrees,most_frequent
1403,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarthi,om sudhir vidyarthi,Advocate ,10443,2019-09-01,Union of India,unanimous_3plus+latest_agrees,most_frequent
1867,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarthi,om sudhir vidyarthi,advocate,10592,2021-01-10,Respondent,unanimous_3plus+latest_agrees,most_frequent
2300,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarti,om sudhir vidyarti,Advocate,10738,2024-09-23,State,unanimous_3plus+latest_agrees,most_frequent
2542,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarthi,om sudhir vidyarthi,advocate,10815,2020-10-10,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2949,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidyarthi,om sudhir vidyarthi,Adv.,10944,2021-10-21,State,unanimous_3plus+latest_agrees,most_frequent
3009,167,Om Sudhir Vidyarthi,ADVOCATE,0.95,Om Sudhir Vidhyarthi,om sudhir vidhyarthi,Advocate ,10962,2019-04-20,Petitioner,unanimous_3plus+latest_agrees,most_frequent
305,168,Dipesh Singhvi,ADVOCATE,0.95,Dipesh Singhvi,dipesh singhvi,advocate,10104,2023-04-29,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1258,168,Dipesh Singhvi,ADVOCATE,0.95,Dipesh Singhvi,dipesh singhvi,Advocate ,10396,2021-07-19,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1677,168,Dipesh Singhvi,ADVOCATE,0.95,Dipesh Singhvi,dipesh singhvi,Advocate,10535,2018-05-18,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1853,168,Dipesh Singhvi,ADVOCATE,0.95,Dipesh Singhvi,dipesh singhvi,Adv.,10589,2022-06-29,Union of India,unanimous_3plus+latest_agrees,most_frequent
3522,168,Dipesh Singhvi,ADVOCATE,0.95,Dipesh Singhvi,dipesh singhvi,Advocate ,11132,2018-10-15,Intervenor,unanimous_3plus+latest_agrees,most_frequent
308,169,Arudra Rao,AOR,0.875,Arudra Rao,arudra rao,A.O.R.,10104,2023-04-29,Intervenor,majority_75pct+latest_agrees,longest
524,169,Arudra Rao,AOR,0.875,Arudhra Rao,arudhra rao,Advocate on Record,10174,2024-09-23,State,majority_75pct+latest_agrees,longest
309,170,Anupam Mehrotra,AOR,0.6,Anupam Mehrotra,anupam mehrotra,Advocate-on-Record,10105,2023-05-05,Union of India,single_appearance+latest_agrees,longest
313,171,Kaveeta Walia,ADVOCATE,0.95,Kaveeta Walia,kaveeta walia,advocate,10105,2023-05-05,Union of India,unanimous_3plus+latest_agrees,most_frequent
727,171,Kaveeta Walia,ADVOCATE,0.95,Kaveeta Walia,kaveeta walia,Adv.,10237,2019-04-28,Union of India,unanimous_3plus+latest_agrees,most_frequent
1260,171,Kaveeta Walia,ADVOCATE,0.95,Kaveeta Walia,kaveeta walia,Adv.,10397,2019-04-30,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2925,171,Kaveeta Walia,ADVOCATE,0.95,Kaveeta Walia,kaveeta walia,Advocate,10935,2023-04-28,Petitioner,unanimous_3plus+latest_agrees,most_frequent
314,172,Achsah Elizabeth Raju,SENIOR,0.95,Achsah Elizabeth Raju,achsah elizabeth raju,Sr. Adv.,10106,2018-05-23,Intervenor,unanimous_3plus+latest_agrees,most_frequent
522,172,Achsah Elizabeth Raju,SENIOR,0.95,Achsah Elizabeth Raju,achsah elizabeth raju,Sr.Adv,10173,2023-10-20,Respondent,unanimous_3plus+latest_agrees,most_frequent
1101,172,Achsah Elizabeth Raju,SENIOR,0.95,Achsah Elizabeth Raju,achsah elizabeth raju,Sr. Advocate,10347,2025-09-07,Union of India,unanimous_3plus+latest_agrees,most_frequent
1900,172,Achsah Elizabeth Raju,SENIOR,0.95,Achsah Elizabeth Raju,achsah elizabeth raju,Sr. Adv.,10604,2020-11-21,Union of India,unanimous_3plus+latest_agrees,most_frequent
3528,172,Achsah Elizabeth Raju,SENIOR,0.95,Achsah Elizabeth Raju,achsah elizabeth raju,Sr.Adv,11134,2023-05-29,Petitioner,unanimous_3plus+latest_agrees,most_frequent
315,173,K. Pareshwar,ADVOCATE,0.95,K. Pareshwar,k pareshwar,advocate,10107,2023-10-18,Intervenor,unanimous_3plus+latest_agrees,most_frequent
429,173,K. Pareshwar,ADVOCATE,0.95,K. Pareshwar,k pareshwar,Adv.,10142,2023-11-18,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1137,173,K. Pareshwar,ADVOCATE,0.95,K. Pareshwar,k pareshwar,advocate,10355,2025-08-28,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1560,173,K. Pareshwar,ADVOCATE,0.95,K. Pareshwar,k pareshwar,advocate,10497,2024-10-07,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1854,173,K. Pareshwar,ADVOCATE,0.95,K. Pareshwar,k pareshwar,Advocate ,10589,2022-06-29,Union of India,unanimous_3plus+latest_agrees,most_frequent
316,174,Saran Iqwbal,AOR,0.95,Saran Iqwbal,saran iqwbal,A.O.R.,10107,2023-10-18,Intervenor,unanimous_3plus+latest_agrees,most_frequent
386,174,Saran Iqwbal,AOR,0.95,Saran Iqwbal,saran iqwbal,Advocate on Record,10127,2024-12-07,Intervenor,unanimous_3plus+latest_agrees,most_frequent
872,174,Saran Iqwbal,AOR,0.95,Saran Iqwbal,saran iqwbal,A.O.R.,10280,2025-03-20,Respondent,unanimous_3plus+latest_agrees,most_frequent
1869,174,Saran Iqwbal,AOR,0.95,Saran Iqwbal,saran iqwbal,AoR,10593,2022-04-10,Respondent,unanimous_3plus+latest_agrees,most_frequent
3159,174,Saran Iqwbal,AOR,0.95,Saran Iqwbal,saran iqwbal,A.O.R.,11012,2022-07-21,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3204,174,Saran Iqwbal,AOR,0.95,Saran Iqwbal,saran iqwbal,A.O.R.,11025,2024-11-09,Intervenor,unanimous_3plus+latest_agrees,most_frequent
317,175,Arvind Malik,AOR,0.95,Arvind Malik,arvind malik,Advocate on Record,10107,2023-10-18,Intervenor,unanimous_3plus+latest_agrees,most_frequent
588,175,Arvind Malik,AOR,0.95,Arvind Malik,arvind malik,Advocate-on-Record,10192,2023-04-12,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1876,175,Arvind Malik,AOR,0.95,Arvind Malik,arvind malik,AOR,10595,2019-12-25,State,unanimous_3plus+latest_agrees,most_frequent
1947,175,Arvind Malik,AOR,0.95,Arvind Malik,arvind malik,AOR,10620,2023-11-04,State,unanimous_3plus+latest_agrees,most_frequent
2045,175,Arvind Malik,AOR,0.95,Arvind Malik,arvind malik,A.O.R.,10655,2021-01-06,State,unanimous_3plus+latest_agrees,most_frequent
3582,175,Arvind Malik,AOR,0.95,Arvind Malik,arvind malik,AOR,11151,2018-06-25,State,unanimous_3plus+latest_agrees,most_frequent
324,176,G. S. Rathore,ADVOCATE,0.95,G. S. Rathore,g s rathore,Adv.,10110,2019-11-16,Respondent,unanimous_3plus+latest_agrees,most_frequent
603,176,G. S. Rathore,ADVOCATE,0.95,G. S. Rathore,g s rathore,Advocate ,10195,2023-08-12,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1593,176,G. S. Rathore,ADVOCATE,0.95,G. S. Rathore,g s rathore,Adv.,10507,2018-01-30,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2609,176,G. S. Rathore,ADVOCATE,0.95,G. S. Rathore,g s rathore,Advocate ,10834,2019-10-10,Union of India,unanimous_3plus+latest_agrees,most_frequent
3143,176,G. S. Rathore,ADVOCATE,0.95,G. S. Rathore,g s rathore,Adv.,11006,2024-02-09,Applicant,unanimous_3plus+latest_agrees,most_frequent
325,177,Kanchan Thapliyal,AOR,0.6,Kanchan Thapliyal,kanchan thapliyal,Advocate on Record,10110,2019-11-16,Respondent,single_appearance+latest_agrees,longest
328,178,Kabir Alizia,SENIOR,0.875,Kabir Alizia,kabir alizia,Senior Advocate,10110,2019-11-16,Respondent,majority_75pct+latest_agrees,most_frequent
2451,178,Kabir Alizia,SENIOR,0.875,Kabir Alizia,kabir alizia,Senior Adv.,10787,2025-05-08,Petitioner,majority_75pct+latest_agrees,most_frequent
330,179,Lipi Garg,AOR,0.95,Lipi Garg,lipi garg,Advocate on Record,10111,2019-06-01,Petitioner,unanimous_3plus+latest_agrees,most_frequent
926,179,Lipi Garg,AOR,0.95,Lipi Garg,lipi garg,Advocate on Record,10297,2024-09-23,State,unanimous_3plus+latest_agrees,most_frequent
2486,179,Lipi Garg,AOR,0.95,Lipi Garg,lipi garg,Advocate-on-Record,10799,2024-12-26,Applicant,unanimous_3plus+latest_agrees,most_frequent
2813,179,Lipi Garg,AOR,0.95,Lipi Garg,lipi garg,Advocate-on-Record,10899,2025-06-25,Intervenor,unanimous_3plus+latest_agrees,most_frequent
331,180,Paarthiv Goswami,AOR,0.875,Paarthiv Goswami,paarthiv goswami,Advocate-on-Record,10111,2019-06-01,Petitioner,majority_75pct+latest_agrees,longest
3037,180,Paarthiv Goswami,AOR,0.875,Parthiv Goswami,parthiv goswami,AOR,10971,2019-09-04,Respondent,majority_75pct+latest_agrees,longest
332,181,Amit Soni,AOR,0.95,Amit Soni,amit soni,A.O.R.,10111,2019-06-01,Petitioner,unanimous_3plus+latest_agrees,most_frequent
621,181,Amit Soni,AOR,0.95,Amit Soni,amit soni,AoR,10200,2020-01-09,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1105,181,Amit Soni,AOR,0.95,Amit Soni,amit soni,AOR,10348,2018-08-09,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2622,181,Amit Soni,AOR,0.95,Amit Soni,amit soni,Advocate on Record,10838,2021-05-27,State,unanimous_3plus+latest_agrees,most_frequent
2857,181,Amit Soni,AOR,0.95,Amit Soni,amit soni,A.O.R.,10912,2023-11-19,Respondent,unanimous_3plus+latest_agrees,most_frequent
2974,181,Amit Soni,AOR,0.95,Amit Soni,amit soni,AOR,10951,2021-05-24,Respondent,unanimous_3plus+latest_agrees,most_frequent
334,182,Rajan Kumar Chouasia,AOR,0.95,Rajan Kumar Chouasia,rajan kumar chouasia,Advocate-on-Record,10112,2025-08-30,State,unanimous_3plus+latest_agrees,most_frequent
573,182,Rajan Kumar Chouasia,AOR,0.95,Rajan Kumar Chouasia,rajan kumar chouasia,AoR,10187,2021-10-06,Applicant,unanimous_3plus+latest_agrees,most_frequent
1188,182,Rajan Kumar Chouasia,AOR,0.95,Rajan Kumar Chouasia,rajan kumar chouasia,AOR,10373,2024-04-18,Applicant,unanimous_3plus+latest_agrees,most_frequent
1257,182,Rajan Kumar Chouasia,AOR,0.95,Rajan Kumar Chouasia,rajan kumar chouasia,Advocate on Record,10396,2021-07-19,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2437,182,Rajan Kumar Chouasia,AOR,0.95,Rajan Kumar Chouasia,rajan kumar chouasia,Advocate on Record,10782,2023-11-18,Respondent,unanimous_3plus+latest_agrees,most_frequent
338,183,K Pameshwar,ADVOCATE,0.95,K. Panmeshwar,k panmeshwar,Adv.,10114,2020-11-22,Union of India,unanimous_3plus+latest_agrees,most_frequent
1520,183,K Pameshwar,ADVOCATE,0.95,K Pameshwar,k pameshwar,Advocate,10482,2025-06-03,Union of India,unanimous_3plus+latest_agrees,most_frequent
1855,183,K Pameshwar,ADVOCATE,0.95,K Pameshwar,k pameshwar,Advocate ,10589,2022-06-29,Union of India,unanimous_3plus+latest_agrees,most_frequent
2360,183,K Pameshwar,ADVOCATE,0.95,K Pameshwar,k pameshwar,advocate,10758,2021-08-22,State,unanimous_3plus+latest_agrees,most_frequent
339,184,Vikram Aditya Narayana,AOR,0.95,Vikram Aditya Narayana,vikram aditya narayana,A.O.R.,10114,2020-11-22,Union of India,unanimous_3plus+latest_agrees,most_frequent
635,184,Vikram Aditya Narayana,AOR,0.95,Vikram Aditya Narayana,vikram aditya narayana,AOR,10205,2018-12-27,Respondent,unanimous_3plus+latest_agrees,most_frequent
1380,184,Vikram Aditya Narayana,AOR,0.95,Vikram Aditya Narayana,vikram aditya narayana,Advocate on Record,10436,2019-07-28,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1889,184,Vikram Aditya Narayana,AOR,0.95,Vikram Aditya Narayan,vikram aditya narayan,AoR,10601,2025-01-23,Petitioner,unanimous_3plus+latest_agrees,most_frequent
342,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,AoR,10115,2018-10-02,Petitioner,aor_registry_match,registry(sim=1.00)
399,185,Polanki Gowtham,AOR,0.985,Polanki Gowtam,polanki gowtam,AOR,10131,2018-03-24,Union of India,aor_registry_match,registry(sim=1.00)
644,185,Polanki Gowtham,AOR,0.991,Polanki Gowtham,polanki gowtham,A.O.R.,10209,2018-02-27,Union of India,aor_registry_match,registry(sim=1.00)
645,185,Polanki Gowtham,AOR,0.921,P. Gowtham,p gowtham,Advocate on Record,10209,2018-02-27,Union of India,aor_registry_match,registry(sim=1.00)
971,185,Polanki Gowtham,AOR,0.979,Polanki Gowhtam,polanki gowhtam,Advocate on Record,10312,2018-01-18,Intervenor,aor_registry_match,registry(sim=1.00)
1222,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,Advocate on Record,10384,2024-01-13,Intervenor,aor_registry_match,registry(sim=1.00)
1302,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,AoR,10410,2019-08-03,Petitioner,aor_registry_match,registry(sim=1.00)
1421,185,Polanki Gowtham,AOR,0.922,P. Gowtham,p gowtham,Advocate on Record,10448,2024-11-20,Applicant,aor_registry_match,registry(sim=1.00)
1607,185,Polanki Gowtham,AOR,0.983,Polankig Gowtham,polankig gowtham,AOR,10512,2020-12-06,Intervenor,aor_registry_match,registry(sim=1.00)
2210,185,Polanki Gowtham,AOR,0.922,P. Gowtham,p gowtham,Advocate-on-Record,10709,2022-05-07,Respondent,aor_registry_match,registry(sim=1.00)
2236,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,AoR,10718,2024-12-30,Applicant,aor_registry_match,registry(sim=1.00)
2271,185,Polanki Gowtham,AOR,0.985,Polanki Gowtam,polanki gowtam,AOR,10729,2020-08-04,Intervenor,aor_registry_match,registry(sim=1.00)
2545,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,AoR,10817,2018-03-17,Union of India,aor_registry_match,registry(sim=1.00)
2650,185,Polanki Gowtham,AOR,0.979,Polanki Gowhtam,polanki gowhtam,Advocate on Record,10848,2023-07-06,State,aor_registry_match,registry(sim=1.00)
2779,185,Polanki Gowtham,AOR,0.979,Polanki Gowhtam,polanki gowhtam,A.O.R.,10888,2018-01-15,Intervenor,aor_registry_match,registry(sim=1.00)
2811,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,A.O.R.,10899,2025-06-25,Intervenor,aor_registry_match,registry(sim=1.00)
3192,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,Advocate on Record,11023,2022-11-16,Applicant,aor_registry_match,registry(sim=1.00)
3298,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,Advocate-on-Record,11060,2023-04-06,Intervenor,aor_registry_match,registry(sim=1.00)
3306,185,Polanki Gowtham,AOR,0.988,Polanki Gowtham,polanki gowtham,Advocate-on-Record,11062,2021-04-21,Union of India,aor_registry_match,registry(sim=1.00)
3366,185,Polanki Gowtham,AOR,0.979,Polanki Gowhtam,polanki gowhtam,Advocate on Record,11082,2021-11-14,Petitioner,aor_registry_match,registry(sim=1.00)
3467,185,Polanki Gowtham,AOR,0.983,Polankig Gowtham,polankig gowtham,AOR,11113,2021-02-06,State,aor_registry_match,registry(sim=1.00)
